route,source,destination,year,month,day,hour,minute,vessel_name,duration_minutes
3,Horseshoe Bay,Langdale,2017,03,08,21,45,Queen of Surrey,37
30,Tsawwassen,Duke Point,2017,02,03,22,45,Coastal Inspiration,123
30,Duke Point,Tsawwassen,2017,04,10,22,45,Queen of Alberni,120
3,Langdale,Horseshoe Bay,2017,02,11,20,45,Queen of Surrey,41
30,Duke Point,Tsawwassen,2017,04,26,15,15,Coastal Renaissance,125
2,Horseshoe Bay,Departure Bay,2017,04,24,08,30,Queen of Cowichan,102
8,Horseshoe Bay,Bowen Island,2017,03,03,12,00,Queen of Capilano,38
3,Langdale,Horseshoe Bay,2017,02,03,19,50,Queen of Coquitlam,36
3,Horseshoe Bay,Langdale,2017,03,17,10,25,Queen of Coquitlam,39
1,Swartz Bay,Tsawwassen,2017,04,16,09,00,Spirit of British Columbia,92
2,Departure Bay,Horseshoe Bay,2017,02,19,21,00,Queen of Oak Bay,118
30,Tsawwassen,Duke Point,2017,03,07,10,15,Queen of Alberni,120
30,Tsawwassen,Duke Point,2017,04,16,10,15,Queen of Alberni,116
3,Langdale,Horseshoe Bay,2017,02,28,07,20,Queen of Coquitlam,38
3,Horseshoe Bay,Langdale,2017,04,12,17,50,Queen of Surrey,70
2,Horseshoe Bay,Departure Bay,2017,04,30,12,30,Queen of Cowichan,128
30,Duke Point,Tsawwassen,2017,03,31,05,15,Coastal Inspiration,123
1,Swartz Bay,Tsawwassen,2017,04,29,19,00,Spirit of Vancouver Island,98
1,Tsawwassen,Swartz Bay,2017,04,15,11,00,Spirit of British Columbia,90
3,Langdale,Horseshoe Bay,2017,02,09,08,25,Queen of Surrey,39
8,Horseshoe Bay,Bowen Island,2017,03,14,09,00,Queen of Capilano,26
1,Tsawwassen,Swartz Bay,2017,04,13,11,00,Spirit of British Columbia,90
2,Horseshoe Bay,Departure Bay,2017,04,21,08,30,Queen of Cowichan,96
3,Horseshoe Bay,Langdale,2017,02,04,21,45,Queen of Surrey,39
2,Horseshoe Bay,Departure Bay,2017,03,20,08,30,Queen of Cowichan,98
1,Tsawwassen,Swartz Bay,2017,03,22,19,00,Spirit of British Columbia,106
8,Horseshoe Bay,Bowen Island,2017,03,10,07,00,Queen of Capilano,16
1,Tsawwassen,Swartz Bay,2017,02,03,18,00,Spirit of British Columbia,92
3,Horseshoe Bay,Langdale,2017,03,08,07,20,Queen of Surrey,52
1,Swartz Bay,Tsawwassen,2017,02,09,09,00,Coastal Renaissance,90
2,Departure Bay,Horseshoe Bay,2017,03,05,17,00,Queen of Oak Bay,106
3,Horseshoe Bay,Langdale,2017,03,18,19,50,Queen of Surrey,36
2,Departure Bay,Horseshoe Bay,2017,03,21,19,00,Queen of Cowichan,98
2,Horseshoe Bay,Departure Bay,2017,04,25,17,00,Queen of Cowichan,104
8,Horseshoe Bay,Bowen Island,2017,02,11,11,00,Queen of Capilano,24
3,Langdale,Horseshoe Bay,2017,03,09,06,20,Queen of Surrey,40
1,Tsawwassen,Swartz Bay,2017,04,23,18,00,Coastal Celebration,88
8,Horseshoe Bay,Bowen Island,2017,04,24,18,30,Queen of Capilano,38
2,Departure Bay,Horseshoe Bay,2017,03,02,15,00,Queen of Cowichan,96
8,Horseshoe Bay,Bowen Island,2017,03,01,20,30,Queen of Capilano,18
2,Horseshoe Bay,Departure Bay,2017,03,31,08,30,Queen of Cowichan,96
3,Horseshoe Bay,Langdale,2017,03,13,21,45,Queen of Surrey,39
3,Langdale,Horseshoe Bay,2017,03,19,20,45,Queen of Surrey,67
30,Tsawwassen,Duke Point,2017,04,24,05,15,Queen of Alberni,121
3,Langdale,Horseshoe Bay,2017,02,06,09,25,Queen of Coquitlam,39
3,Horseshoe Bay,Langdale,2017,02,18,16,50,Queen of Coquitlam,40
4,Swartz Bay,Fulford Harbour,2017,03,20,15,00,Skeena Queen,42
2,Departure Bay,Horseshoe Bay,2017,04,29,12,30,Queen of Coquitlam,122
30,Duke Point,Tsawwassen,2017,04,26,20,15,Coastal Renaissance,121
1,Swartz Bay,Tsawwassen,2017,02,28,21,00,Coastal Renaissance,86
4,Swartz Bay,Fulford Harbour,2017,04,04,15,00,Skeena Queen,32
1,Tsawwassen,Swartz Bay,2017,03,24,07,00,Spirit of British Columbia,88
30,Duke Point,Tsawwassen,2017,02,03,07,45,Queen of New Westminster,123
4,Swartz Bay,Fulford Harbour,2017,03,24,15,00,Skeena Queen,36
4,Swartz Bay,Fulford Harbour,2017,03,25,19,00,Skeena Queen,42
1,Tsawwassen,Swartz Bay,2017,04,19,21,00,Spirit of Vancouver Island,92
3,Langdale,Horseshoe Bay,2017,02,08,12,35,Queen of Surrey,37
3,Langdale,Horseshoe Bay,2017,02,19,19,50,Queen of Coquitlam,38
1,Swartz Bay,Tsawwassen,2017,02,07,15,00,Coastal Celebration,98
3,Langdale,Horseshoe Bay,2017,03,10,19,50,Queen of Coquitlam,36
3,Horseshoe Bay,Langdale,2017,02,14,12,30,Queen of Coquitlam,38
3,Horseshoe Bay,Langdale,2017,03,06,21,45,Queen of Surrey,37
2,Horseshoe Bay,Departure Bay,2017,04,30,06,30,Queen of Coquitlam,96
30,Tsawwassen,Duke Point,2017,02,05,15,15,Queen of New Westminster,123
1,Tsawwassen,Swartz Bay,2017,03,04,09,00,Coastal Celebration,88
8,Horseshoe Bay,Bowen Island,2017,03,18,12,00,Queen of Capilano,20
3,Horseshoe Bay,Langdale,2017,03,29,07,20,Queen of Coquitlam,44
30,Duke Point,Tsawwassen,2017,03,21,05,15,Coastal Inspiration,125
30,Duke Point,Tsawwassen,2017,04,02,05,15,Coastal Inspiration,119
3,Horseshoe Bay,Langdale,2017,03,31,06,00,Island Sky,44
2,Horseshoe Bay,Departure Bay,2017,03,09,17,00,Queen of Cowichan,102
1,Tsawwassen,Swartz Bay,2017,03,03,17,00,Coastal Celebration,92
3,Horseshoe Bay,Langdale,2017,02,03,07,20,Queen of Surrey,40
8,Horseshoe Bay,Bowen Island,2017,04,12,12,00,Queen of Capilano,30
1,Swartz Bay,Tsawwassen,2017,02,18,21,00,Coastal Renaissance,86
3,Langdale,Horseshoe Bay,2017,03,11,18,50,Queen of Surrey,36
3,Horseshoe Bay,Langdale,2017,03,30,09,25,Queen of Coquitlam,57
3,Horseshoe Bay,Langdale,2017,02,06,18,50,Queen of Coquitlam,38
3,Langdale,Horseshoe Bay,2017,03,01,11,25,Queen of Coquitlam,37
30,Tsawwassen,Duke Point,2017,03,30,15,15,Queen of Alberni,117
30,Tsawwassen,Duke Point,2017,04,13,17,45,Coastal Inspiration,121
1,Tsawwassen,Swartz Bay,2017,03,29,19,00,Spirit of British Columbia,96
1,Swartz Bay,Tsawwassen,2017,02,16,09,00,Coastal Renaissance,90
1,Tsawwassen,Swartz Bay,2017,04,05,19,00,Spirit of British Columbia,107
1,Tsawwassen,Swartz Bay,2017,04,14,09,00,Spirit of Vancouver Island,92
30,Tsawwassen,Duke Point,2017,03,28,10,15,Queen of Alberni,121
8,Horseshoe Bay,Bowen Island,2017,03,01,14,25,Queen of Capilano,20
3,Horseshoe Bay,Langdale,2017,04,04,19,05,Island Sky,43
3,Horseshoe Bay,Langdale,2017,02,07,14,35,Queen of Coquitlam,39
4,Swartz Bay,Fulford Harbour,2017,04,22,07,00,Skeena Queen,30
3,Langdale,Horseshoe Bay,2017,03,20,16,50,Queen of Coquitlam,108
30,Tsawwassen,Duke Point,2017,03,05,10,15,Queen of Alberni,121
2,Horseshoe Bay,Departure Bay,2017,02,20,12,30,Queen of Cowichan,98
4,Swartz Bay,Fulford Harbour,2017,02,18,09,00,Skeena Queen,38
8,Horseshoe Bay,Bowen Island,2017,02,06,15,30,Queen of Capilano,18
2,Horseshoe Bay,Departure Bay,2017,03,07,12,30,Queen of Cowichan,98
3,Horseshoe Bay,Langdale,2017,03,03,10,25,Queen of Coquitlam,43
8,Horseshoe Bay,Bowen Island,2017,03,17,08,00,Queen of Capilano,14
1,Tsawwassen,Swartz Bay,2017,03,09,11,00,Coastal Renaissance,92
1,Swartz Bay,Tsawwassen,2017,03,10,17,00,Coastal Renaissance,86
2,Departure Bay,Horseshoe Bay,2017,04,08,10,30,Queen of Cowichan,116
8,Horseshoe Bay,Bowen Island,2017,02,25,12,00,Queen of Capilano,32
1,Swartz Bay,Tsawwassen,2017,04,26,19,00,Spirit of Vancouver Island,104
3,Horseshoe Bay,Langdale,2017,04,30,19,50,Queen of Surrey,62
8,Horseshoe Bay,Bowen Island,2017,02,22,15,30,Queen of Capilano,18
3,Horseshoe Bay,Langdale,2017,04,12,09,25,Queen of Surrey,55
30,Duke Point,Tsawwassen,2017,02,16,12,45,Queen of Alberni,119
1,Swartz Bay,Tsawwassen,2017,02,13,09,00,Spirit of British Columbia,94
8,Horseshoe Bay,Bowen Island,2017,03,28,10,00,Queen of Capilano,40
30,Duke Point,Tsawwassen,2017,03,06,12,45,Queen of Alberni,119
3,Langdale,Horseshoe Bay,2017,04,12,06,20,Queen of Surrey,38
8,Horseshoe Bay,Bowen Island,2017,02,08,18,30,Queen of Capilano,18
30,Duke Point,Tsawwassen,2017,04,05,12,45,Queen of Alberni,119
2,Departure Bay,Horseshoe Bay,2017,03,29,17,00,Queen of Oak Bay,104
30,Duke Point,Tsawwassen,2017,04,17,07,45,Queen of Alberni,121
2,Horseshoe Bay,Departure Bay,2017,03,15,15,00,Queen of Oak Bay,102
3,Horseshoe Bay,Langdale,2017,03,21,19,50,Queen of Coquitlam,72
1,Tsawwassen,Swartz Bay,2017,03,21,17,00,Spirit of Vancouver Island,98
30,Duke Point,Tsawwassen,2017,03,28,07,45,Queen of Alberni,117
2,Departure Bay,Horseshoe Bay,2017,02,25,15,00,Queen of Cowichan,96
1,Swartz Bay,Tsawwassen,2017,04,18,07,00,Spirit of Vancouver Island,86
30,Tsawwassen,Duke Point,2017,02,06,20,15,Queen of New Westminster,123
1,Swartz Bay,Tsawwassen,2017,04,14,21,00,Spirit of British Columbia,88
30,Tsawwassen,Duke Point,2017,03,01,17,45,Coastal Inspiration,117
2,Departure Bay,Horseshoe Bay,2017,04,14,10,30,Coastal Renaissance,110
30,Tsawwassen,Duke Point,2017,03,06,17,45,Coastal Inspiration,125
30,Duke Point,Tsawwassen,2017,03,24,22,45,Queen of Alberni,120
8,Horseshoe Bay,Bowen Island,2017,04,20,07,00,Queen of Capilano,16
4,Swartz Bay,Fulford Harbour,2017,02,20,13,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2017,03,25,18,30,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2017,03,11,17,30,Queen of Capilano,18
30,Duke Point,Tsawwassen,2017,03,01,07,45,Queen of Alberni,121
8,Horseshoe Bay,Bowen Island,2017,03,17,10,00,Queen of Capilano,20
3,Horseshoe Bay,Langdale,2017,02,04,14,35,Queen of Coquitlam,39
4,Swartz Bay,Fulford Harbour,2017,03,10,17,00,Skeena Queen,38
30,Duke Point,Tsawwassen,2017,03,24,07,45,Queen of Alberni,117
3,Langdale,Horseshoe Bay,2017,03,24,08,25,Queen of Coquitlam,41
3,Langdale,Horseshoe Bay,2017,03,04,18,50,Queen of Surrey,40
1,Swartz Bay,Tsawwassen,2017,03,18,13,00,Spirit of British Columbia,98
4,Swartz Bay,Fulford Harbour,2017,02,05,11,00,Bowen Queen,32
2,Horseshoe Bay,Departure Bay,2017,04,04,15,00,Queen of Oak Bay,98
3,Langdale,Horseshoe Bay,2017,03,13,19,50,Queen of Coquitlam,38
8,Horseshoe Bay,Bowen Island,2017,04,26,14,25,Queen of Capilano,17
2,Horseshoe Bay,Departure Bay,2017,03,11,17,00,Queen of Cowichan,96
1,Tsawwassen,Swartz Bay,2017,04,06,10,00,Queen of New Westminster,116
8,Horseshoe Bay,Bowen Island,2017,02,28,09,00,Queen of Capilano,28
3,Langdale,Horseshoe Bay,2017,02,15,06,20,Queen of Surrey,38
1,Tsawwassen,Swartz Bay,2017,03,11,21,00,Spirit of Vancouver Island,86
3,Langdale,Horseshoe Bay,2017,03,14,07,20,Queen of Coquitlam,40
4,Swartz Bay,Fulford Harbour,2017,03,15,19,00,Skeena Queen,36
1,Swartz Bay,Tsawwassen,2017,02,03,17,00,Coastal Renaissance,88
30,Tsawwassen,Duke Point,2017,04,30,20,15,Queen of Alberni,121
8,Horseshoe Bay,Bowen Island,2017,04,14,06,00,Queen of Capilano,16
8,Horseshoe Bay,Bowen Island,2017,02,17,08,00,Queen of Capilano,18
2,Departure Bay,Horseshoe Bay,2017,03,20,12,30,Queen of Oak Bay,114
8,Horseshoe Bay,Bowen Island,2017,03,17,15,30,Queen of Capilano,22
2,Departure Bay,Horseshoe Bay,2017,04,06,17,00,Queen of Oak Bay,106
1,Swartz Bay,Tsawwassen,2017,03,12,16,00,Coastal Celebration,92
30,Tsawwassen,Duke Point,2017,02,03,05,15,Queen of New Westminster,123
4,Swartz Bay,Fulford Harbour,2017,03,18,11,00,Skeena Queen,36
8,Horseshoe Bay,Bowen Island,2017,03,01,21,30,Queen of Capilano,18
30,Duke Point,Tsawwassen,2017,04,08,05,15,Coastal Inspiration,139
2,Departure Bay,Horseshoe Bay,2017,04,15,21,00,Queen of Oak Bay,100
2,Departure Bay,Horseshoe Bay,2017,04,04,21,00,Queen of Oak Bay,100
1,Swartz Bay,Tsawwassen,2017,03,28,07,00,Coastal Renaissance,90
30,Tsawwassen,Duke Point,2017,03,26,15,15,Queen of Alberni,129
3,Langdale,Horseshoe Bay,2017,03,19,13,35,Queen of Coquitlam,37
4,Swartz Bay,Fulford Harbour,2017,02,26,19,00,Skeena Queen,36
8,Horseshoe Bay,Bowen Island,2017,03,19,15,30,Queen of Capilano,34
4,Swartz Bay,Fulford Harbour,2017,03,02,17,00,Skeena Queen,40
8,Horseshoe Bay,Bowen Island,2017,02,24,18,30,Queen of Capilano,62
3,Langdale,Horseshoe Bay,2017,04,26,16,50,Queen of Surrey,52
3,Langdale,Horseshoe Bay,2017,03,11,15,45,Queen of Coquitlam,39
30,Tsawwassen,Duke Point,2017,03,31,05,15,Queen of Alberni,121
1,Swartz Bay,Tsawwassen,2017,03,24,07,00,Coastal Renaissance,86
2,Departure Bay,Horseshoe Bay,2017,02,03,21,00,Queen of Oak Bay,122
4,Swartz Bay,Fulford Harbour,2017,02,06,19,00,Bowen Queen,54
1,Tsawwassen,Swartz Bay,2017,03,05,07,00,Coastal Renaissance,96
30,Duke Point,Tsawwassen,2017,03,29,17,45,Queen of Alberni,119
8,Horseshoe Bay,Bowen Island,2017,04,01,12,00,Queen of Capilano,20
4,Swartz Bay,Fulford Harbour,2017,03,22,21,00,Skeena Queen,44
30,Tsawwassen,Duke Point,2017,04,22,10,15,Queen of Alberni,123
3,Langdale,Horseshoe Bay,2017,03,05,12,35,Queen of Surrey,37
1,Tsawwassen,Swartz Bay,2017,04,15,17,00,Spirit of Vancouver Island,92
3,Langdale,Horseshoe Bay,2017,04,29,18,50,Queen of Surrey,74
1,Swartz Bay,Tsawwassen,2017,04,28,14,00,Queen of New Westminster,92
3,Langdale,Horseshoe Bay,2017,03,18,10,25,Queen of Surrey,49
1,Tsawwassen,Swartz Bay,2017,03,14,11,00,Coastal Renaissance,92
30,Tsawwassen,Duke Point,2017,04,24,15,15,Queen of Alberni,119
2,Departure Bay,Horseshoe Bay,2017,04,27,12,30,Queen of Coquitlam,128
2,Horseshoe Bay,Departure Bay,2017,02,11,19,00,Queen of Oak Bay,98
2,Departure Bay,Horseshoe Bay,2017,03,04,19,00,Queen of Cowichan,98
1,Swartz Bay,Tsawwassen,2017,03,26,11,00,Coastal Renaissance,88
4,Swartz Bay,Fulford Harbour,2017,02,24,15,00,Skeena Queen,34
3,Langdale,Horseshoe Bay,2017,03,15,06,20,Queen of Surrey,38
1,Tsawwassen,Swartz Bay,2017,03,24,13,00,Coastal Renaissance,88
30,Tsawwassen,Duke Point,2017,04,10,10,15,Queen of Alberni,125
3,Horseshoe Bay,Langdale,2017,03,15,14,35,Queen of Coquitlam,39
2,Departure Bay,Horseshoe Bay,2017,02,24,19,00,Queen of Cowichan,110
2,Horseshoe Bay,Departure Bay,2017,04,24,12,30,Queen of Cowichan,118
30,Tsawwassen,Duke Point,2017,03,31,17,45,Coastal Inspiration,124
1,Swartz Bay,Tsawwassen,2017,02,04,11,00,Coastal Celebration,92
30,Duke Point,Tsawwassen,2017,02,01,07,45,Queen of New Westminster,117
8,Horseshoe Bay,Bowen Island,2017,03,15,18,30,Queen of Capilano,22
3,Horseshoe Bay,Langdale,2017,03,27,09,25,Queen of Coquitlam,44
3,Horseshoe Bay,Langdale,2017,04,28,09,25,Queen of Surrey,46
1,Tsawwassen,Swartz Bay,2017,04,29,19,00,Spirit of British Columbia,94
3,Langdale,Horseshoe Bay,2017,02,14,16,50,Queen of Surrey,36
8,Horseshoe Bay,Bowen Island,2017,03,08,09,00,Queen of Capilano,30
1,Tsawwassen,Swartz Bay,2017,03,08,15,00,Coastal Renaissance,88
8,Horseshoe Bay,Bowen Island,2017,03,29,16,30,Queen of Capilano,18
30,Duke Point,Tsawwassen,2017,04,25,22,45,Queen of Alberni,120
1,Tsawwassen,Swartz Bay,2017,03,15,19,00,Spirit of British Columbia,96
3,Horseshoe Bay,Langdale,2017,04,04,15,50,Queen of Coquitlam,36
3,Langdale,Horseshoe Bay,2017,02,24,14,45,Queen of Surrey,37
8,Horseshoe Bay,Bowen Island,2017,02,27,17,30,Queen of Capilano,26
4,Swartz Bay,Fulford Harbour,2017,04,08,09,00,Skeena Queen,34
30,Duke Point,Tsawwassen,2017,03,07,22,45,Queen of Alberni,120
4,Swartz Bay,Fulford Harbour,2017,03,14,15,00,Skeena Queen,36
3,Horseshoe Bay,Langdale,2017,02,21,09,25,Queen of Surrey,39
1,Tsawwassen,Swartz Bay,2017,04,13,19,00,Spirit of British Columbia,90
8,Horseshoe Bay,Bowen Island,2017,03,26,11,00,Queen of Capilano,20
8,Horseshoe Bay,Bowen Island,2017,03,20,14,25,Queen of Capilano,17
3,Langdale,Horseshoe Bay,2017,03,24,09,10,Island Sky,46
1,Swartz Bay,Tsawwassen,2017,02,21,17,00,Coastal Renaissance,92
1,Tsawwassen,Swartz Bay,2017,02,03,14,00,Spirit of British Columbia,88
3,Langdale,Horseshoe Bay,2017,03,28,14,45,Queen of Coquitlam,43
30,Tsawwassen,Duke Point,2017,04,10,20,15,Queen of Alberni,119
1,Swartz Bay,Tsawwassen,2017,04,05,17,00,Spirit of British Columbia,104
8,Horseshoe Bay,Bowen Island,2017,03,13,09,00,Queen of Capilano,16
1,Tsawwassen,Swartz Bay,2017,02,08,15,00,Coastal Renaissance,92
1,Swartz Bay,Tsawwassen,2017,04,02,09,00,Spirit of British Columbia,92
2,Departure Bay,Horseshoe Bay,2017,03,25,06,30,Queen of Cowichan,94
1,Tsawwassen,Swartz Bay,2017,02,19,07,00,Coastal Renaissance,94
4,Swartz Bay,Fulford Harbour,2017,04,04,17,00,Skeena Queen,36
1,Tsawwassen,Swartz Bay,2017,02,12,11,00,Spirit of British Columbia,90
3,Langdale,Horseshoe Bay,2017,03,29,16,50,Queen of Coquitlam,40
3,Langdale,Horseshoe Bay,2017,04,30,16,50,Queen of Surrey,54
30,Duke Point,Tsawwassen,2017,04,06,20,15,Coastal Inspiration,121
30,Duke Point,Tsawwassen,2017,04,05,07,45,Queen of Alberni,119
1,Tsawwassen,Swartz Bay,2017,04,25,21,00,Spirit of Vancouver Island,90
3,Langdale,Horseshoe Bay,2017,03,03,07,20,Queen of Coquitlam,38
3,Horseshoe Bay,Langdale,2017,02,05,12,30,Queen of Coquitlam,38
4,Swartz Bay,Fulford Harbour,2017,03,16,21,00,Skeena Queen,95
1,Swartz Bay,Tsawwassen,2017,04,23,07,00,Spirit of Vancouver Island,90
30,Duke Point,Tsawwassen,2017,04,14,17,45,Queen of Alberni,117
3,Langdale,Horseshoe Bay,2017,02,17,08,25,Queen of Surrey,39
30,Tsawwassen,Duke Point,2017,03,12,22,45,Coastal Inspiration,120
3,Langdale,Horseshoe Bay,2017,04,06,12,35,Queen of Coquitlam,35
8,Horseshoe Bay,Bowen Island,2017,02,02,17,30,Queen of Capilano,34
2,Horseshoe Bay,Departure Bay,2017,03,30,12,30,Queen of Cowichan,106
1,Tsawwassen,Swartz Bay,2017,04,16,12,00,Queen of New Westminster,92
1,Tsawwassen,Swartz Bay,2017,04,22,17,00,Spirit of Vancouver Island,94
8,Horseshoe Bay,Bowen Island,2017,04,20,06,00,Queen of Capilano,18
2,Horseshoe Bay,Departure Bay,2017,03,28,12,30,Queen of Cowichan,106
3,Horseshoe Bay,Langdale,2017,04,05,19,05,Island Sky,43
1,Tsawwassen,Swartz Bay,2017,02,19,19,00,Coastal Renaissance,96
30,Duke Point,Tsawwassen,2017,04,15,15,15,Coastal Inspiration,129
30,Duke Point,Tsawwassen,2017,03,01,20,15,Coastal Inspiration,121
8,Horseshoe Bay,Bowen Island,2017,04,04,17,30,Queen of Capilano,18
2,Horseshoe Bay,Departure Bay,2017,03,31,21,00,Queen of Cowichan,131
3,Langdale,Horseshoe Bay,2017,03,30,12,35,Queen of Coquitlam,61
30,Tsawwassen,Duke Point,2017,02,07,17,45,Coastal Inspiration,125
30,Tsawwassen,Duke Point,2017,03,20,12,45,Coastal Inspiration,123
1,Swartz Bay,Tsawwassen,2017,02,21,11,00,Coastal Celebration,92
30,Duke Point,Tsawwassen,2017,03,07,12,45,Queen of Alberni,119
30,Duke Point,Tsawwassen,2017,03,10,12,45,Queen of Alberni,119
3,Langdale,Horseshoe Bay,2017,04,23,06,20,Queen of Surrey,36
3,Langdale,Horseshoe Bay,2017,04,29,14,45,Queen of Surrey,65
2,Departure Bay,Horseshoe Bay,2017,02,21,12,30,Queen of Oak Bay,100
8,Horseshoe Bay,Bowen Island,2017,03,05,12,00,Queen of Capilano,30
1,Swartz Bay,Tsawwassen,2017,03,10,11,00,Spirit of Vancouver Island,90
30,Tsawwassen,Duke Point,2017,04,25,15,15,Queen of Alberni,121
8,Horseshoe Bay,Bowen Island,2017,03,26,15,30,Queen of Capilano,16
3,Horseshoe Bay,Langdale,2017,03,25,11,30,Queen of Coquitlam,46
8,Horseshoe Bay,Bowen Island,2017,03,25,21,30,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2017,04,24,15,00,Spirit of British Columbia,90
8,Horseshoe Bay,Bowen Island,2017,02,18,18,30,Queen of Capilano,32
1,Swartz Bay,Tsawwassen,2017,03,28,21,00,Spirit of British Columbia,92
2,Departure Bay,Horseshoe Bay,2017,04,24,10,30,Queen of Cowichan,104
3,Langdale,Horseshoe Bay,2017,03,08,16,50,Queen of Surrey,36
30,Tsawwassen,Duke Point,2017,04,18,05,15,Queen of Alberni,117
8,Horseshoe Bay,Bowen Island,2017,02,10,11,00,Queen of Capilano,42
8,Horseshoe Bay,Bowen Island,2017,02,23,11,00,Queen of Capilano,48
1,Tsawwassen,Swartz Bay,2017,02,07,07,00,Coastal Renaissance,90
8,Horseshoe Bay,Bowen Island,2017,04,30,14,25,Queen of Capilano,17
3,Langdale,Horseshoe Bay,2017,02,26,13,35,Queen of Coquitlam,37
30,Duke Point,Tsawwassen,2017,02,01,20,15,Coastal Inspiration,121
2,Departure Bay,Horseshoe Bay,2017,04,02,15,00,Queen of Cowichan,98
2,Horseshoe Bay,Departure Bay,2017,04,10,10,30,Queen of Oak Bay,104
2,Horseshoe Bay,Departure Bay,2017,03,11,10,30,Queen of Oak Bay,110
8,Horseshoe Bay,Bowen Island,2017,03,08,18,30,Queen of Capilano,16
1,Tsawwassen,Swartz Bay,2017,04,01,09,00,Coastal Renaissance,92
4,Swartz Bay,Fulford Harbour,2017,03,22,11,00,Skeena Queen,38
3,Horseshoe Bay,Langdale,2017,04,23,19,50,Queen of Surrey,38
1,Swartz Bay,Tsawwassen,2017,04,20,12,00,Queen of New Westminster,86
3,Langdale,Horseshoe Bay,2017,03,18,12,35,Queen of Surrey,43
1,Tsawwassen,Swartz Bay,2017,04,17,12,00,Queen of New Westminster,88
2,Horseshoe Bay,Departure Bay,2017,02,22,17,00,Queen of Cowichan,106
30,Duke Point,Tsawwassen,2017,03,13,20,15,Coastal Inspiration,123
30,Duke Point,Tsawwassen,2017,04,13,20,15,Coastal Inspiration,117
1,Tsawwassen,Swartz Bay,2017,02,26,18,00,Queen of New Westminster,90
2,Horseshoe Bay,Departure Bay,2017,03,11,08,30,Queen of Cowichan,104
1,Tsawwassen,Swartz Bay,2017,04,29,17,00,Spirit of Vancouver Island,102
1,Tsawwassen,Swartz Bay,2017,04,23,12,00,Queen of New Westminster,92
30,Duke Point,Tsawwassen,2017,02,06,17,45,Queen of New Westminster,125
2,Departure Bay,Horseshoe Bay,2017,03,12,06,30,Queen of Cowichan,98
3,Langdale,Horseshoe Bay,2017,02,14,17,50,Queen of Coquitlam,36
3,Langdale,Horseshoe Bay,2017,02,05,14,45,Queen of Surrey,41
4,Swartz Bay,Fulford Harbour,2017,04,28,17,00,Skeena Queen,28
8,Horseshoe Bay,Bowen Island,2017,02,05,16,30,Queen of Capilano,16
1,Tsawwassen,Swartz Bay,2017,03,01,11,00,Coastal Renaissance,86
30,Duke Point,Tsawwassen,2017,03,27,15,15,Coastal Inspiration,131
30,Duke Point,Tsawwassen,2017,02,23,17,45,Queen of Alberni,123
8,Horseshoe Bay,Bowen Island,2017,02,01,09,00,Queen of Capilano,42
1,Swartz Bay,Tsawwassen,2017,03,08,17,00,Coastal Renaissance,88
3,Horseshoe Bay,Langdale,2017,04,30,11,30,Queen of Surrey,40
3,Langdale,Horseshoe Bay,2017,02,22,12,35,Queen of Surrey,39
3,Langdale,Horseshoe Bay,2017,02,19,10,25,Queen of Surrey,47
3,Horseshoe Bay,Langdale,2017,02,06,11,30,Queen of Surrey,42
30,Tsawwassen,Duke Point,2017,03,14,20,15,Queen of Alberni,125
30,Duke Point,Tsawwassen,2017,03,02,07,45,Queen of Alberni,121
2,Horseshoe Bay,Departure Bay,2017,03,25,08,30,Queen of Cowichan,96
4,Swartz Bay,Fulford Harbour,2017,03,26,17,00,Skeena Queen,32
3,Langdale,Horseshoe Bay,2017,04,02,07,00,Island Sky,40
8,Horseshoe Bay,Bowen Island,2017,03,16,19,30,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2017,02,09,06,00,Queen of Capilano,22
2,Horseshoe Bay,Departure Bay,2017,04,06,15,00,Queen of Oak Bay,100
2,Departure Bay,Horseshoe Bay,2017,04,27,15,00,Queen of Cowichan,108
3,Horseshoe Bay,Langdale,2017,03,10,11,30,Queen of Surrey,36
1,Tsawwassen,Swartz Bay,2017,02,26,17,00,Coastal Celebration,100
30,Tsawwassen,Duke Point,2017,03,28,20,15,Queen of Alberni,125
8,Horseshoe Bay,Bowen Island,2017,03,28,06,00,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2017,03,26,15,45,Island Sky,77
3,Horseshoe Bay,Langdale,2017,03,23,07,20,Queen of Coquitlam,48
3,Langdale,Horseshoe Bay,2017,02,15,11,25,Queen of Coquitlam,37
2,Departure Bay,Horseshoe Bay,2017,04,27,08,30,Queen of Coquitlam,104
8,Horseshoe Bay,Bowen Island,2017,03,18,21,30,Queen of Capilano,16
4,Swartz Bay,Fulford Harbour,2017,02,09,17,00,Skeena Queen,30
4,Swartz Bay,Fulford Harbour,2017,02,28,21,00,Skeena Queen,27
30,Duke Point,Tsawwassen,2017,04,09,07,45,Queen of Alberni,119
30,Duke Point,Tsawwassen,2017,04,06,12,45,Queen of Alberni,116
2,Departure Bay,Horseshoe Bay,2017,02,21,10,30,Queen of Cowichan,94
8,Horseshoe Bay,Bowen Island,2017,04,27,16,30,Queen of Capilano,24
3,Horseshoe Bay,Langdale,2017,03,01,09,25,Queen of Surrey,39
